week_start,store_id,promo_flag,sales_eur
2024-08-04,S14,0,16334.5
2024-08-11,S14,1,19432.86
2024-08-18,S14,1,16574.67
2024-08-25,S14,0,16683.54
2024-09-01,S14,1,19020.15
2024-09-08,S14,0,14620.68
2024-09-15,S14,1,19862.87
2024-09-22,S14,0,16305.11
2024-09-29,S14,1,21378.86
2024-10-06,S14,0,12710.85
2024-10-13,S14,0,13844.52
2024-10-20,S14,1,17213.84
2024-10-27,S14,0,11887.5
2024-11-03,S14,1,16645.86
2024-11-10,S14,0,16222.61
2024-11-17,S14,0,14817.9
2024-11-24,S14,0,10912.49
2024-12-01,S14,1,16682.29
2024-12-08,S14,1,17057.43
2024-12-15,S14,1,15350.01
2024-12-22,S14,1,13176.87
2024-12-29,S14,1,16495.05
2025-01-05,S14,1,14633.0
2025-01-12,S14,1,13690.59
2025-01-19,S14,1,14563.9
2025-01-26,S14,0,14088.8
2025-02-02,S14,1,16084.0
2025-02-09,S14,0,12777.33
2025-02-16,S14,1,14155.59
2025-02-23,S14,1,18913.46
2025-03-02,S14,1,16990.52
2025-03-09,S14,0,14393.42
2025-03-16,S14,0,14806.37
2025-03-23,S14,0,11158.06
2025-03-30,S14,1,18755.18
2025-04-06,S14,1,20924.09
2025-04-13,S14,0,17348.9
2023-01-01,S15,1,26601.58
2023-01-08,S15,1,31261.99
2023-01-15,S15,1,28364.7
2023-01-22,S15,0,27321.5
2023-01-29,S15,1,32611.43
2023-02-05,S15,0,28058.28
2023-02-12,S15,0,29100.9
2023-02-19,S15,0,29545.19
2023-02-26,S15,1,33140.06
2023-03-05,S15,1,31975.0
2023-03-12,S15,0,29916.56
2023-03-19,S15,0,27862.12
2023-03-26,S15,0,30467.95
2023-04-02,S15,1,33155.2
2023-04-09,S15,1,29832.84
2023-04-16,S15,0,29458.7
2023-04-23,S15,1,30454.91
2023-04-30,S15,0,26190.98
2023-05-07,S15,0,26316.67
2023-05-14,S15,0,25020.34
2023-05-21,S15,1,29083.99
2023-05-28,S15,0,24802.33
2023-06-04,S15,1,29997.69
2023-06-11,S15,1,29246.08
2023-06-18,S15,1,28687.12
2023-06-25,S15,1,27474.43
2023-07-02,S15,1,28218.06
2023-07-09,S15,1,27331.13
2023-07-16,S15,0,26254.99
2023-07-23,S15,0,25148.33
2023-07-30,S15,0,24394.73
2023-08-06,S15,0,22764.3
2023-08-13,S15,1,26131.49
2023-08-20,S15,0,24584.33
2023-08-27,S15,0,24094.11
2023-09-03,S15,0,24825.91
2023-09-10,S15,1,27515.57
2023-09-17,S15,1,28322.21
2023-09-24,S15,1,30160.46
2023-10-01,S15,1,28656.78
2023-10-08,S15,0,26772.82
2023-10-15,S15,1,28960.68
2023-10-22,S15,1,31896.75
2023-10-29,S15,1,29983.22
2023-11-05,S15,0,27737.27
2023-11-12,S15,0,28120.01
2023-11-19,S15,1,30970.89
2023-11-26,S15,1,32368.53
2023-12-03,S15,1,34390.4
2023-12-10,S15,1,32846.68
2023-12-17,S15,1,35041.71
2023-12-24,S15,1,31801.2
2023-12-31,S15,1,31902.7
2024-01-07,S15,1,29343.26
2024-01-14,S15,0,25919.64
2024-01-21,S15,0,27174.48
2024-01-28,S15,1,28219.23
2024-02-04,S15,0,26536.9
2024-02-11,S15,0,22696.64
2024-02-18,S15,1,26089.09
2024-02-25,S15,1,26654.49
2024-03-03,S15,0,25337.26
2024-03-10,S15,1,29087.68
2024-03-17,S15,1,28436.8
2024-03-24,S15,1,28086.79
2024-03-31,S15,0,24407.77
2024-04-07,S15,1,28446.13
2024-04-14,S15,1,27660.33
2024-04-21,S15,1,23661.31
2024-04-28,S15,0,23880.39
2024-05-05,S15,1,29229.73
2024-05-12,S15,1,30085.82
2024-05-19,S15,0,27110.6
2024-05-26,S15,1,26531.53
2024-06-02,S15,1,28253.69
2024-06-09,S15,0,25457.04
2024-06-16,S15,1,30242.06
2024-06-23,S15,1,30613.7
2024-06-30,S15,1,29257.14
2024-07-07,S15,1,30137.39
2024-07-14,S15,0,29986.89
2024-07-21,S15,1,26423.19
2024-07-28,S15,0,27857.99
2024-08-04,S15,1,29347.03
2024-08-11,S15,1,30859.09
2024-08-18,S15,0,27079.59
2024-08-25,S15,0,28970.86
2024-09-01,S15,0,27582.38
2024-09-08,S15,0,27544.46
2024-09-15,S15,0,27590.45
2024-09-22,S15,0,28059.9
2024-09-29,S15,1,29420.98
2024-10-06,S15,1,30685.43
2024-10-13,S15,1,31235.03
2024-10-20,S15,1,28592.48
2024-10-27,S15,1,26953.22
2024-11-03,S15,0,27369.34
2024-11-10,S15,1,30412.65
2024-11-17,S15,0,24208.78
2024-11-24,S15,0,24529.13
2024-12-01,S15,1,24790.38
2024-12-08,S15,0,21857.64
2024-12-15,S15,0,21220.64
2024-12-22,S15,1,26409.35
2024-12-29,S15,0,24693.47
2025-01-05,S15,0,23903.16
2025-01-12,S15,1,28482.44
2025-01-19,S15,1,27794.55
2025-01-26,S15,0,24621.6
2025-02-02,S15,1,28379.67
2025-02-09,S15,1,29259.28
2025-02-16,S15,0,27203.86
2025-02-23,S15,1,27916.97
2025-03-02,S15,1,28681.48
2025-03-09,S15,1,27854.71
2025-03-16,S15,1,31589.54
2025-03-23,S15,0,26538.73
2025-03-30,S15,1,31240.64
2025-04-06,S15,0,28605.08
2025-04-13,S15,1,28715.72
